,created_at,text,0
1182,Fri Nov 13 19:32:17 +0000 2015,YEAH @TMobile BRING IT ON!!!!!!!!!!! #BingeOn  https://t.co/2N7rTVtfN8,0.0
1183,Fri Nov 13 21:59:22 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
1184,Fri Nov 13 21:19:40 +0000 2015,RT @hulu: Fight or die. That is the Viking way. Season 3 of @HistoryVikings is now streaming on #hulu. https://t.co/o0n4n2GjSJ,0.0
1185,Fri Nov 13 19:08:25 +0000 2015,#comcastcares: kmb1112 I apologize for the trouble you've had. DM me your account info and I'll help you with this? https://t.co/w4usPTspxz,0.225
1186,Fri Nov 13 18:05:42 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",0.10714285714285714
1187,Fri Nov 13 23:06:56 +0000 2015,Start #Xmas shopping early @TMobile with the latest &amp; greatest accessories&amp;audio! 3021 Veterans Rd W! #statenisland https://t.co/BJKmAvuIrs,0.0
1188,Fri Nov 13 22:59:32 +0000 2015,12U Baseball is serving breakfast at Applebee's in Warrenton Sun. Nov 15 from 8-10am! Tickets available that day Lawrencer.brown@verizon.net,0.0
1189,Fri Nov 13 23:23:39 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
1190,Fri Nov 13 23:04:49 +0000 2015,@VZWSupport -FOLLOWERS-Paid all except fraudulent charges in Oct. Refused to pay this month until they removed all fraudulent chgs,0.16666666666666666
1191,Fri Nov 13 18:58:05 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.025
1192,Fri Nov 13 21:09:24 +0000 2015,"I am both laughing and cringing at the same time. Bravo, manga. https://t.co/Tvx54YF6ea",0.0625
1193,Fri Nov 13 21:53:17 +0000 2015,@ATTCares what should I send?,0.0
1194,Fri Nov 13 21:39:33 +0000 2015,BlackBerry?s (NASDAQ:BBRY) Priv Sold Out on? https://t.co/rbl90Nhb5l #Technology #ATT #BlackBerry #JohnChen #Priv https://t.co/p69d8n3PzJ,0.125
1195,Fri Nov 13 19:05:19 +0000 2015,"Back in good old LA, where @ATT gets you one or sometimes two bars of LTE coverage",0.0
1196,Fri Nov 13 19:56:38 +0000 2015,"Panic attack setting in after 2 hr phone call w/ @comcast, livechat online for 1.5 hrs &amp; nothing fixed. Pls send anxiety meds/vodka/@Uverse",0.0
1197,Sat Nov 14 01:39:39 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/X4ZkyjbIFi,0.0
1198,Fri Nov 13 18:37:01 +0000 2015,@VZWSupport Coming from t-mobile w/ 2 new Nexus 6P's. Need 2 nano sims - store says call 800# and they say store. You want my $1800/yr!?! :),0.0
1199,Fri Nov 13 20:19:33 +0000 2015,RT @DarrienBump: Hey everyone upset with #comcast call me I'll get you switched to a better reliable tv service!! 866-365-0347 ???,0.0375
1200,Fri Nov 13 18:48:52 +0000 2015,RT https://t.co/FJEVkBuBYv https://t.co/lzgadr0kpM #Herbs and #Spices r the #essence of a #dish: ? https://t.co/RdfW7NfPX9,0.25
1201,Fri Nov 13 18:15:28 +0000 2015,RT @jccaylen: NEW VIDEO on Monday #sponsored by @ATT w the new #HTCOneA9 !  whoop whoop!!? U can enter to win one here: https://t.co/GdWfAN?,0.25
1202,Sat Nov 14 01:42:51 +0000 2015,@Just_a_Texan @TMobile of course you're not with T-Mobile you're either would dumb or dumber which is perfect for you!!,0.025
1203,Fri Nov 13 19:20:30 +0000 2015,"Do not use #Verizon. Worst company ever and life ruiners. Feel free to ask me why, #verizonsucks",0.25
1204,Sat Nov 14 00:19:46 +0000 2015,@TMobileHelp @JohnLegere Still no promised follow-up phone call even after 120hrs.This is simply worst customer service on this incident!,0.08333333333333333
1205,Fri Nov 13 21:01:00 +0000 2015,@VerizonSupport sure. I'll go get the cable,0.125
1206,Sat Nov 14 00:33:07 +0000 2015,@verizonfios @VerizonSupport paying for 50/50 Internet and only getting 23/20. That is a serious problem that needs to be addressed!,0.0
1207,Sat Nov 14 01:35:19 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
1208,Sat Nov 14 01:00:15 +0000 2015,@VZWSupport I paid my phone bill in full why are u charging me for overage data right now my bill was due to today my new month should start,0.0625
1209,Fri Nov 13 20:06:30 +0000 2015,RT @Katie_King4: There's not a company I hate more than @comcast worst customer service ?,0.125
1210,Fri Nov 13 21:53:01 +0000 2015,RT @CRileyNorPlains: So proud of @ATT for being part of another successful @HackFargo event!!  Nice work all!  https://t.co/mitlYzaIae,0.0
1211,Sat Nov 14 01:18:49 +0000 2015,Just got real free cell service with #ringplus https://t.co/eVJYDUchYv Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.25
1212,Fri Nov 13 22:51:56 +0000 2015,@ATTCares when I pay off the balance on my next on my business account so I can ad another tablet learn to refresh ur reference number,0.10416666666666667
1213,Sat Nov 14 01:20:37 +0000 2015,RT @braxtoncarter: Great day talking @TMobile?s strong outlook and #UncarrierX with @MorganStanley https://t.co/DAhmJB93xR,0.25
1214,Fri Nov 13 21:39:04 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
1215,Fri Nov 13 19:18:44 +0000 2015,RT https://t.co/3CvK0FnKx7 https://t.co/lzgadqIJye #Herbs and #Spices r the #essence of a #dish: ? https://t.co/JAREsd1bvy,0.075
1216,Fri Nov 13 21:38:47 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
1217,Sat Nov 14 01:33:30 +0000 2015,@BigTenNetwork why do you have 10 alt channels on @dish if ur not going to use them? It's college bball opening night! #UnhappyIlliniFan,0.0
1218,Fri Nov 13 19:37:16 +0000 2015,@ATTCares I think we have it figured out at the moment- frustrated but everyone was helpful.,0.041666666666666664
1219,Fri Nov 13 18:06:34 +0000 2015,Just received shitty customer service from @ATT in Bismarck today!  @verizon I hope you're better than them.,-0.046875
1220,Fri Nov 13 23:07:18 +0000 2015,RT @akcdoglovers: .@FidoTVChannel has launched on @Dish. No @Dish? Demand it from your local provider | https://t.co/d9uR2da5Yp https://t.c?,0.075
1221,Sat Nov 14 00:49:44 +0000 2015,On the phone with you idiots for 4hrs just for you to tell me that they're is nothing you can do except pay the $666. @comcast @XFINITY,-0.125
1222,Fri Nov 13 21:39:11 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1223,Fri Nov 13 23:04:36 +0000 2015,RT @annimae9: White Milkglass Footed Floral Compote Candy Dish Vintage #Etsy #vintage #milkglass #dish  https://t.co/iNnElVCrBH https://t.c?,0.0
1224,Fri Nov 13 22:46:26 +0000 2015,"Yo @netflix if I have to delete and redownload you're ass one more time due to glitches, I'm personally going to switch to @hulu",0.020833333333333332
1225,Fri Nov 13 18:08:13 +0000 2015,Omg! This @ATT customer service rep really just got an attitude when I asked to speak to their manager! Wtf?? @ATT how are you training ppl?,0.25
1226,Fri Nov 13 19:27:06 +0000 2015,"Oh, is Trump speaking live? So @MSNBC has to broadcast every utterence? Is HRC or Bernie speaking today? #Comcast #KochHeads :p",-0.15
1227,Fri Nov 13 21:52:03 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1228,Sat Nov 14 01:17:36 +0000 2015,Another tweet in #samo santa monica #losangeles #beach - https://t.co/Ygr7QrgKk0 https://t.co/oFG7slfysJ,0.125
1229,Sat Nov 14 00:06:02 +0000 2015,RT MESAlliance #TimeWarner Discussing Stake in #Hulu (THR) - https://t.co/aokEVHQbOK #Streaming #Broadcasting,0.25
1230,Fri Nov 13 21:49:24 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.041666666666666664
1231,Fri Nov 13 19:36:38 +0000 2015,RT @TeamPA: Team PA investor AT&amp;T partners to offer job shadowing for Harrisburg students: https://t.co/gfHSts91kh @ATT,-0.08333333333333333
1232,Fri Nov 13 21:35:54 +0000 2015,RT @Packermom1981: @TMobileHelp yes I am I prefer to pay cash.. Why no machine in the Trumbull store??,0.0
1233,Sat Nov 14 00:41:50 +0000 2015,RT @krueger8630: #xfinity has been down all day. @Comcast where is the fix?,0.0
1234,Fri Nov 13 20:09:06 +0000 2015,RT @thumpthump: Best of @TOKiMONSTA. Tune in Nov 18 at 5 PT / 8 ET for an exclusive Thump livestream with @TMobile #MusicFreedom https://t.?,0.08333333333333333
1235,Fri Nov 13 21:30:47 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/YmtL8wt503,0.10416666666666667
1236,Fri Nov 13 19:41:53 +0000 2015,Yea all phone companies do https://t.co/0S9VIUFr9n,0.08333333333333333
1237,Fri Nov 13 21:52:11 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.03125
1238,Fri Nov 13 23:48:52 +0000 2015,@Chubsf @comcast sorry about that. Here are few reasons the hold times have been long: https://t.co/iWZWB8l5K6,0.125
1239,Fri Nov 13 20:58:16 +0000 2015,@astronomyontap @hulu Thank you so much for all the support! So psyched that so many people can finally see this!!,-0.09375
1240,Fri Nov 13 20:12:28 +0000 2015,RT @Paul_Pelt: Excellent visit with our friends during #WOMMAsummit @insightpool @comcast @CocaCola @Purina @behr @MascoCorp https://t.co/3?,0.0
1241,Fri Nov 13 19:43:19 +0000 2015,"RT @I_AM_Dance: Currently Naked ; just me, my bottle of moscato, my dog duchess and #Hulu #Fym #Fwm",-0.1375
1242,Fri Nov 13 19:41:52 +0000 2015,RT @alexysgabrielle: How to get a date with your shatterproof Droid ? @verizon #shatterproof #ad  https://t.co/H6c6YDmF3p,0.075
1243,Fri Nov 13 19:42:34 +0000 2015,"I just entered to WIN TMN's ""#Hulu Plus Membership #Giveaway"" via @TMNMovies #Movies #Streaming - Enter Here: https://t.co/xzAgbsnEoy",-0.15
1244,Fri Nov 13 19:28:23 +0000 2015,"I just entered to WIN TMN's ""#Hulu Plus Membership #Giveaway"" via @TMNMovies #Movies #Streaming - Enter Here: https://t.co/mEb620j9Jk",0.0
1245,Sat Nov 14 00:39:01 +0000 2015,R you going to fix your outage @verizon,0.25
1246,Fri Nov 13 23:36:14 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/OetxwmYtEg,0.0
1247,Fri Nov 13 18:56:16 +0000 2015,Getting tired of playing games with @comcast - Supposed to get a credit to my account for switching providers in July - still waiting,0.08333333333333333
1248,Fri Nov 13 23:41:42 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1249,Fri Nov 13 18:08:04 +0000 2015,@ATT Help #NSA Illegally Spy On #USA On #VastScale @FBI? https://t.co/bWi4FVHc80   @GOP #SECURITY NOT #LAWLESSNESS https://t.co/GC9SpjvgIf,0.0
1250,Sat Nov 14 00:41:44 +0000 2015,@VerizonSupport Now it's testing normal. We'll see how it does in the next couple days. I'll reach out if it's still rough.,0.0
1251,Fri Nov 13 21:41:40 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.275
1252,Sat Nov 14 01:20:01 +0000 2015,@TMobile @JohnLegere I can't help thinking about what my family used to pay on ATT and that $95 for unlimited is rather #carrier,0.20833333333333334
1253,Sat Nov 14 00:37:49 +0000 2015,@TMobileHelp ok cool I hope so lol,0.041666666666666664
1254,Fri Nov 13 23:31:57 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/zDnwy2RKgX,0.0
1255,Sat Nov 14 00:02:06 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.125
1256,Fri Nov 13 21:13:10 +0000 2015,@ATTCares I just want to make sure my account will cancel after I leave.,0.013888888888888888
1257,Fri Nov 13 23:26:16 +0000 2015,RT @jccaylen: NEW VIDEO on Monday #sponsored by @ATT w the new #HTCOneA9 !  whoop whoop!!? U can enter to win one here: https://t.co/GdWfAN?,0.0
1258,Fri Nov 13 21:31:45 +0000 2015,RT @TreMelvin: @VZWSupport me sneaking into verizon headquarters to lower my bill https://t.co/Pnn5mCbTmz,0.025
1259,Fri Nov 13 22:22:01 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.05
1260,Fri Nov 13 22:33:30 +0000 2015,Just got real free cell service with #ringplus https://t.co/EYO0cHcev0 Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.0625
1261,Fri Nov 13 23:31:22 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.125
1262,Fri Nov 13 21:42:20 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.15
1263,Sat Nov 14 01:45:40 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.041666666666666664
1264,Fri Nov 13 21:42:25 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1265,Sat Nov 14 00:31:13 +0000 2015,I now have the #TheHolyTrinity. #Netflix #Hulu #Showbox,0.041666666666666664
1266,Fri Nov 13 22:18:41 +0000 2015,RT https://t.co/8UDvYRBVCS https://t.co/lzgadqIJye #Herbs and #Spices r the #essence of a #dish: ? https://t.co/y5ITyxKGqr,0.25
1267,Fri Nov 13 18:55:35 +0000 2015,#Verizon #Tablet ? Verizon launches own-brand Ellipsis 10 tablet ? To follow up? https://t.co/ci1khT8A71 #Android https://t.co/ys5y1nhnbG,0.075
1268,Sat Nov 14 00:25:22 +0000 2015,"RT @MiaaGlow412: Opening the new @TMobile in Monaca, PA today!  Come out and see us!  Phone specials and accessory bundles!",0.0
1269,Fri Nov 13 18:52:10 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.0
1270,Fri Nov 13 21:53:35 +0000 2015,RT @shinebeckyshine: @iambeckyg you sounded amazing at @ATT,0.25
1271,Fri Nov 13 22:32:30 +0000 2015,@VZWSupport on your website,0.041666666666666664
1272,Sat Nov 14 01:50:25 +0000 2015,@misshallelujah5 @TMobileHelp @sprintcare I do like Magenta,-0.03125
1273,Fri Nov 13 18:37:56 +0000 2015,@TMobileHelp tell that lady helping me transfer my number I ain't hang up on her. Thanks.,0.0
1274,Sat Nov 14 01:48:36 +0000 2015,@misshallelujah5 @TMobileHelp @sprintcare Thank you we'd love to talk with you guys.,-0.09375
1275,Fri Nov 13 20:54:20 +0000 2015,@comcast just another complaint because your internet is ruining my life,0.017857142857142856
1276,Fri Nov 13 20:47:15 +0000 2015,Thank you @ATT for doubling my data!,-0.020833333333333332
1277,Sat Nov 14 00:07:07 +0000 2015,@JohnLegere @TMobile when is the video stream for free to watch?,0.0
1278,Fri Nov 13 21:55:16 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.041666666666666664
1279,Fri Nov 13 18:40:59 +0000 2015,Testing #mobilebroadband speed on @ATT Down: 9.64 Mbps with FCC Speed Test by @SamKnows https://t.co/eFhkhZM4P9 https://t.co/YNhH45pw4c,0.25
1280,Fri Nov 13 22:47:14 +0000 2015,"@JohnLegere @TMobile forgot to mention you're significantly raising unlimited rates! Streaming video is 480P ONLY!!! Free, but shirty lookin",0.075
1281,Fri Nov 13 21:05:25 +0000 2015,RT @mangacom: Gotta Go Fast!  REDLINE is playing on @Hulu!  https://t.co/CxccfYEk1J https://t.co/ejHfLYRZLg,0.0
1282,Fri Nov 13 20:53:34 +0000 2015,NW The Player ?? #Hulu,0.3333333333333333
1283,Sat Nov 14 00:19:51 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",0.0
1284,Fri Nov 13 21:46:07 +0000 2015,Just got real free cell service with #ringplus https://t.co/PvSVShxBU7 Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.1
1285,Fri Nov 13 21:37:00 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",0.041666666666666664
1286,Fri Nov 13 20:03:09 +0000 2015,@KTIG sorry my texts get to @HOT1037Seattle slow. Lol my fingers are faster then @TMobile,0.1625
1287,Sat Nov 14 01:12:06 +0000 2015,RT @jccaylen: NEW VIDEO on Monday #sponsored by @ATT w the new #HTCOneA9 !  whoop whoop!!? U can enter to win one here: https://t.co/GdWfAN?,0.025
1288,Fri Nov 13 21:40:35 +0000 2015,"@comcast but it's in ""fairness"" right? To be fair, you were voted worst company in the US. Fuck you.",0.10416666666666667
1289,Fri Nov 13 23:00:33 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/ueH17aGMEk,0.15
1290,Fri Nov 13 23:47:51 +0000 2015,@MSNBC @BBC @CNN @TMobile Facts so true by God straight hard working Episcopalians they hate facts bcs thy amphetamine adcts isreali victims,0.0
1291,Fri Nov 13 18:30:13 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.0625
1292,Fri Nov 13 21:51:32 +0000 2015,"RT @Mr_MBruder: Our @DonorsChoose project ""Getting Comfortable in the Classroom"" has officially been fully funded! Thank you @ATT for your ?",0.0
1293,Sat Nov 14 01:38:53 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/eSChpEgbOd,0.0
1294,Fri Nov 13 21:47:45 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0625
1295,Fri Nov 13 19:48:30 +0000 2015,Watching Sleepy Hollow: The Art of War on @hulu  https://t.co/Fv7yMnk6ne Very good.,0.25
1296,Fri Nov 13 22:05:02 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",0.25
1297,Sat Nov 14 01:57:49 +0000 2015,"#Verizon #Tablet ? Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE? https://t.co/vRNwu1pvm6 #Android https://t.co/bNvNf35zTK",0.09375
1298,Fri Nov 13 21:33:43 +0000 2015,RT https://t.co/xwKpBPYkoW https://t.co/lzgadqIJye #Herbs and #Spices r the #essence of a #dish: ? https://t.co/BjtNtE9ZUk,0.25
1299,Fri Nov 13 18:35:43 +0000 2015,This made me holler https://t.co/GAcRnoXMAX,0.0
1300,Fri Nov 13 22:57:24 +0000 2015,"RT @Panthers: #Panthers fans, enter for a chance to win tickets, pregame passes &amp; gear courtesy of @ATT! [https://t.co/Qgsmqj79PC] https://?",0.0
1301,Fri Nov 13 21:46:37 +0000 2015,I just entered to win the new #HTCOneA9 @ATT Thanks,-0.09375
1302,Fri Nov 13 18:43:09 +0000 2015,Pre-Owned Verizon Samsung Alias SCHU740 Cell Phone &amp; Charger https://t.co/Y1oOISSf1l #verizon #samsung,0.25
1303,Fri Nov 13 20:56:43 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/1052GCkBqx,-0.041666666666666664
1304,Fri Nov 13 20:23:33 +0000 2015,"@BookBanquet Hi, I publish writepublishsell@comcast, a free newsletter for writers.  Just email that address for a free sample copy.",0.25
1305,Sat Nov 14 00:05:38 +0000 2015,@ATTCares @ATT. Y'all fucking suck I cant even download games on my Xbox one because the internet goes the fuck out I can't play online for,0.0
1306,Fri Nov 13 18:28:57 +0000 2015,It's been hours since I had cell service. What's up @ATT? ?,0.07142857142857142
1307,Fri Nov 13 22:38:40 +0000 2015,@VZWSupport -FOLLOWERS- I have been trying to get them for over a week to correct errors on my account. They couldn't do that.,0.125
1308,Fri Nov 13 19:08:29 +0000 2015,"@VerizonSupport No response? My window was 8-12, then 945-1045. 1230: I call and new window is 1245-145. It is now 2 and still nothing.",-0.0625
1309,Fri Nov 13 20:38:40 +0000 2015,#comcastcares: MatthewJLeBlanc Sorry to hear this.  Plz DM us the acct info if you still need any assistance w/ yo? https://t.co/oIkjQuzam5,0.0
1310,Fri Nov 13 18:55:12 +0000 2015,RT @alexysgabrielle: How to get a date with your shatterproof Droid ? @verizon #shatterproof #ad  https://t.co/H6c6YDmF3p,0.03125
1311,Fri Nov 13 21:48:00 +0000 2015,Who provides the best value when their consumer upgrades @ATT @TMobile @sprint or #Apple? Find out here &gt;&gt; https://t.co/qlacw7Ywqj,0.0
1312,Fri Nov 13 18:47:05 +0000 2015,@P3tystud @JohnLegere @verizon @DavidGoldmanCNN did not understand anything,0.078125
1313,Fri Nov 13 18:55:36 +0000 2015,#Verizon #Tablet ? Verizon launches own-brand Ellipsis 10 tablet ? To follow up? https://t.co/qzcVMEafxO #Android https://t.co/28ZdzGQ6LH,0.0
1314,Fri Nov 13 20:49:12 +0000 2015,Thank you @hulu for n,0.0
1315,Fri Nov 13 21:47:04 +0000 2015,RT @usweekly: How to get Reese Witherspoon's tweed look for less! https://t.co/JbDNFA7pob @ATT https://t.co/HYH5x9nJ9H,0.25
1316,Fri Nov 13 21:36:04 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,-0.3125
1317,Fri Nov 13 21:44:59 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.0
1318,Fri Nov 13 23:09:14 +0000 2015,@ATTCares phone no 4088352000,0.125
1319,Fri Nov 13 20:15:11 +0000 2015,FUTBOL SUDAFRICA WORLD CUP : QUALIFYING MATCHES https://t.co/QzgK5V0Vsj #GeneralMotors #Chevron #Apple #Verizon #Amazon #HP #JPMorgan,0.075
1320,Fri Nov 13 21:41:36 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.041666666666666664
1321,Sat Nov 14 01:59:53 +0000 2015,@TMobile is it true our data plans are being doubled?,0.0
1322,Fri Nov 13 21:51:37 +0000 2015,"RT @jess_lizama: Had a blast on the red carpet w/ @ATT &amp; @DIRECTV! Watch The 33, in theatres 11/13/15 @AFIFEST #AFIFEST#ATTInfluencer https?",0.0
1323,Fri Nov 13 20:20:23 +0000 2015,JOIN THE FIGHT ON #DBZXB https://t.co/ECa88psQA0 FOR  #team1 #att,-0.09375
1324,Fri Nov 13 18:27:02 +0000 2015,@Brittanysnow @TMobile @JohnLegere why am I the only one who sees the eating disorder and says something?,-0.125
1325,Fri Nov 13 19:44:31 +0000 2015,@comcastcares y have I gotten this message 2 days this week when a payment came out today?? Wat a waste of my time! https://t.co/UzXDTUAEsY,0.025
1326,Fri Nov 13 21:09:49 +0000 2015,"RT @LiveAction: .@Hulu censors ads that give women real choices, but once aired @PPact ads. https://t.co/SfkLZLNE6Y",0.25
1327,Fri Nov 13 20:20:25 +0000 2015,JOIN THE FIGHT ON #DBZXB https://t.co/2xV7JV8Iq4 FOR  #team1 #att,0.0
1328,Fri Nov 13 18:26:51 +0000 2015,"""People define themselves by what they consume. That is no more true than in video and entertainment than in other things."" @verizon",0.0
1329,Fri Nov 13 23:09:36 +0000 2015,@ATTCares how I would love for you to try to help,0.0
1330,Fri Nov 13 23:56:40 +0000 2015,Another sponsor of the #HealthHackPHL @comcast @ComcastViper providing mentors and programming firepower https://t.co/ADUoMIxAZv,-0.3125
1331,Fri Nov 13 21:02:02 +0000 2015,@ATTCares @SamsungSupport  You two need and MUST to provide me with replacement device.,-0.375
1332,Fri Nov 13 18:29:28 +0000 2015,So happy #DesperateHousewives is on #hulu! Given the fact #Netflix dropped them.,0.125
1333,Fri Nov 13 20:06:25 +0000 2015,@verizon Sitting in the middle of the #I26 parkinglot. #Gators flags flying. #MakeMyGameDay ??? #GoGators #SEC https://t.co/T7k9WnIp7U,0.25
1334,Fri Nov 13 19:46:06 +0000 2015,Lmfao eso mmg RT @MisterClasico: ? RT @ATT cause we love to rob people RT @__xoxoxV: AT&amp;T stay breaking me how tf my phone bill is $300,0.05
1335,Sat Nov 14 00:43:29 +0000 2015,@comcastcares Yea I was almost left with no internet but I was able to a rep gave me the hook up on a date but techs are super lazy here,0.025
1336,Fri Nov 13 21:24:05 +0000 2015,@dish app just got even better with sports team tracking. Great news. Their TV Everywhere is the main reason I'm still a customer.,-0.03125
1337,Fri Nov 13 21:21:32 +0000 2015,"Hey, @ATT, it'a been 1 hour and 7 minutes &amp; 3 reps and my simple billing issue remains unsolved. 1 hour 8 min now. Well done folks.",0.041666666666666664
1338,Fri Nov 13 21:16:26 +0000 2015,Just got real free cell service with #ringplus https://t.co/RytBmWBeYU Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.25
1339,Fri Nov 13 23:18:37 +0000 2015,"@TMobileHelp That's good info, but doesn't tell me how much it'll cost to order. N6 not on store page, just refurb N5 :(",0.109375
1340,Fri Nov 13 23:55:37 +0000 2015,"@ComcastCares: #mobile_CareXI My internet is down @ 612 9th Ave S, 98020",0.25
1341,Fri Nov 13 21:06:19 +0000 2015,Been watching so much episodes of Rugrats on @hulu,0.0
1342,Sat Nov 14 00:01:19 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/E3B2uuoyvb,-0.075
1343,Fri Nov 13 20:34:55 +0000 2015,@comcastcares Yes. I just spent a long time on the phone with Shaniqua. Please give her a raise.,0.10714285714285714
1344,Fri Nov 13 19:34:15 +0000 2015,RT @adforum: Exclusive: @PublicisSeattle ECD Jason Lucas on @TMobile's new Campaign Featuring Aaron Paul https://t.co/nPy3bEiLvw https://t.?,0.0
1345,Sat Nov 14 00:06:41 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1346,Fri Nov 13 23:32:38 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.09375
1347,Fri Nov 13 19:05:19 +0000 2015,"I stopped going to the gym because I used too much data watching @hulu , this is the best news I've gotten all week! https://t.co/W4f5R6eaEu",0.125
1348,Fri Nov 13 21:34:52 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1349,Sat Nov 14 00:58:57 +0000 2015,#Hulu in Talks to Sell Stake to Time Warner https://t.co/3I9Dls6AYG https://t.co/e3vSz70GW2,0.08333333333333333
1350,Fri Nov 13 22:56:38 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/5Q7Pop7cqa,0.0
1351,Fri Nov 13 21:47:22 +0000 2015,RT @outmagazine: Reporting LIVE from the #ATTLiveProud Lounge at #OUT100. Thank you @ATT for an unforgettable night! https://t.co/V7bmsjtOvx,0.25
1352,Fri Nov 13 21:42:37 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1353,Fri Nov 13 18:38:22 +0000 2015,"@TMobileHelp Yes. I still need access to the GSM network, unfortunately",0.075
1354,Fri Nov 13 21:58:25 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.041666666666666664
1355,Fri Nov 13 18:08:29 +0000 2015,@CaseyNeistat @SamsungMobileUS I think it's @TMobile only,0.0
1356,Fri Nov 13 21:26:38 +0000 2015,@ATTCares I change my mind. Your service are is beyond the worst. It plain ole sucks. Midwest Call center inept at best,0.017857142857142856
1357,Fri Nov 13 23:08:15 +0000 2015,RT @jccaylen: NEW VIDEO on Monday #sponsored by @ATT w the new #HTCOneA9 !  whoop whoop!!? U can enter to win one here: https://t.co/GdWfAN?,0.0
1358,Fri Nov 13 18:56:15 +0000 2015,Yesterday @freepress' own @JosephATorres urged the Philly City Council to demand more from #Comcast. Read more: https://t.co/Xjfyn5WBl1,0.0
1359,Fri Nov 13 21:06:06 +0000 2015,@thelovemenots are live @TheRebelPHX this saturday night! @TMobile #Phoenix #Sucker https://t.co/v0WNkvTgef,0.0
1360,Fri Nov 13 18:21:14 +0000 2015,Hey @verizon thanks for bringing back activation fees. Not. https://t.co/YZpVHjhWDC,0.025
1361,Fri Nov 13 22:58:58 +0000 2015,RT @JohnLegere: Yep!  @Samsung #GearVR is coming to @TMobile!! https://t.co/j7wLUm3QRQ,0.0
